id;ano;mes;dia;dia_semana;hora;aisp;municipio;bairro;latitude;longitude;natureza;idade;f_etaria;sexo;raca_cor;orientacao_sexual;id_vitima;populacao
2022445396;2022;4;29;5;21;13 AISP - Toledo;ASSIS CHATEAUBRIAND;CENTRO CIVICO;-24,40853008;-53,52123693;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);22 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Nao Informado;6358;36808
2022445801;2022;4;30;6;4;05 AISP - Sao Mateus do Sul;SAO MATEUS DO SUL;BOM JESUS;-25,86959951;-50,39062425;Crimes Violentos Letais Intencionais (CVLI);16 anos;15 ~ 24 anos (Jovem);Masculino;Preta;Nao Informado;28862;42358
2022445801;2022;4;30;6;4;05 AISP - Sao Mateus do Sul;SAO MATEUS DO SUL;BOM JESUS;-25,86959951;-50,39062425;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);16 anos;15 ~ 24 anos (Jovem);Masculino;Preta;Nao Informado;6360;42358
2022446268;2022;4;30;6;7;06 AISP - Uniao Da Vitoria;UNIAO DA VITORIA;NOSSA SENHORA DAS GR;-26,2284345;-51,09060952;Praticar Homicidio Culposo na Direcao de Veiculo;25 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;15989;55033
2022446727;2022;4;30;6;8;01 AISP - Curitiba;CURITIBA;CAPAO DA IMBUIA;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);40 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;27914;1773733
2022446727;2022;4;30;6;8;01 AISP - Curitiba;CURITIBA;CAPAO DA IMBUIA;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);40 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;5480;1773733
2022446252;2022;4;30;6;10;15 AISP - Umuarama;IPORA;CENTRO;-24,0025805;-53,71809917;Crimes Violentos Letais Intencionais (CVLI);66 anos;60+ (Idoso);Masculino;Nao Informado;Nao Informado;28869;15746
2022446252;2022;4;30;6;10;15 AISP - Umuarama;IPORA;CENTRO;-24,0025805;-53,71809917;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);66 anos;60+ (Idoso);Masculino;Nao Informado;Nao Informado;6367;15746
2022446994;2022;4;30;6;13;22 AISP - Telemaco Borba;TELEMACO BORBA;VILA ROSA;-24,32868597;-50,62312272;Crimes Violentos Letais Intencionais (CVLI);20 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Nao Informado;28864;75042
2022446994;2022;4;30;6;13;22 AISP - Telemaco Borba;TELEMACO BORBA;VILA ROSA;-24,32868597;-50,62312272;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);20 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Nao Informado;6362;75042
2022446961;2022;4;30;6;16;01 AISP - Curitiba;CURITIBA;PRADO VELHO;-25,432956;-49,27184789;Morte por Intervencao Legal de Agente do Estado - MILAE;30 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;20712;1773733
2022446966;2022;4;30;6;16;10 AISP - Francisco Beltrao;BOA ESPERANCA DO IGUACU;SOL NASCENTE;-25,63587316;-53,21716007;Crimes Violentos Letais Intencionais (CVLI);47 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;28865;2455
2022446966;2022;4;30;6;16;10 AISP - Francisco Beltrao;BOA ESPERANCA DO IGUACU;SOL NASCENTE;-25,63587316;-53,21716007;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);47 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;6363;2455
2022447729;2022;4;30;6;17;01 AISP - Curitiba;CURITIBA;PAROLIN;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);40 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;27912;1773733
2022447729;2022;4;30;6;17;01 AISP - Curitiba;CURITIBA;PAROLIN;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);40 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;5478;1773733
2022447417;2022;4;30;6;17;01 AISP - Curitiba;CURITIBA;SITIO CERCADO;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);20 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Heterossexual;27913;1773733
2022447417;2022;4;30;6;17;01 AISP - Curitiba;CURITIBA;SITIO CERCADO;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);20 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Heterossexual;5479;1773733
2022448348;2022;4;30;6;17;02 AISP - Sao Jose dos Pinhais;CAMPINA GRANDE DO SUL;TERRA BOA;-25,30324751;-49,05346587;Crimes Violentos Letais Intencionais (CVLI);21 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Nao Informado;28867;47799
2022448348;2022;4;30;6;17;02 AISP - Sao Jose dos Pinhais;CAMPINA GRANDE DO SUL;TERRA BOA;-25,30324751;-49,05346587;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);21 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Nao Informado;6365;47799
2022447156;2022;4;30;6;17;04 AISP - Ponta Grossa;SENGES;SOBRADINHO;-24,11681022;-49,47301929;Crimes Violentos Letais Intencionais (CVLI);27 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;28866;17270
2022447156;2022;4;30;6;17;04 AISP - Ponta Grossa;SENGES;SOBRADINHO;-24,11681022;-49,47301929;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);27 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;6364;17270
2022447527;2022;4;30;6;18;20 AISP - Londrina;LONDRINA;CENTRO HISTORICO;-23,312156;-51,16277342;Praticar Homicidio Culposo na Direcao de Veiculo;25 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;15988;555937
2022448326;2022;4;30;6;19;10 AISP - Francisco Beltrao;NOVA PRATA DO IGUACU;ZONA RURAL;-25,63187709;-53,34795725;Praticar Homicidio Culposo na Direcao de Veiculo;52 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;15987;12699
2022447093;2022;4;30;6;19;11 AISP - Cascavel;CASCAVEL;SAO CRISTOVAO;-24,9537975;-53,45972218;Praticar Homicidio Culposo na Direcao de Veiculo;04 anos;0 ~ 14 anos (Crian‡a);Masculino;Branca;Nao Informado;15990;348051
2022448403;2022;4;30;6;20;02 AISP - Sao Jose dos Pinhais;MANDIRITUBA;CENTRO;-25,75962061;-49,3227826;Praticar Homicidio Culposo na Direcao de Veiculo;71 anos;60+ (Idoso);Masculino;Branca;Nao Informado;15991;27434
2022448473;2022;4;30;6;20;15 AISP - Umuarama;ALTONIA;CENTRO;-23,87088141;-53,89197386;Crimes Violentos Letais Intencionais (CVLI);30 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;28861;18738
2022448473;2022;4;30;6;20;15 AISP - Umuarama;ALTONIA;CENTRO;-23,87088141;-53,89197386;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);30 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;6359;18738
2022447917;2022;4;30;6;21;01 AISP - Curitiba;CURITIBA;GANCHINHO;-25,432956;-49,27184789;Morte por Intervencao Legal de Agente do Estado - MILAE;29 anos;25 ~ 59 anos (Adulto);Masculino;Preta;Nao Informado;20713;1773733
2022447968;2022;4;30;6;21;11 AISP - Cascavel;QUEDAS DO IGUACU;PINDORAMA;-25,45678085;-52,9098324;Crimes Violentos Letais Intencionais (CVLI);18 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Nao Informado;28863;30738
2022447968;2022;4;30;6;21;11 AISP - Cascavel;QUEDAS DO IGUACU;PINDORAMA;-25,45678085;-52,9098324;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);18 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Nao Informado;6361;30738
2022447803;2022;4;30;6;22;07 AISP - Guarapuava;GUARAPUAVA;JD DAS AMERICAS;-25,39359198;-51,46343108;Praticar Homicidio Culposo na Direcao de Veiculo;50 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;15986;182093
2022447978;2022;4;30;6;22;11 AISP - Cascavel;QUEDAS DO IGUACU;BEIRA RIO;-25,45678085;-52,9098324;Crimes Violentos Letais Intencionais (CVLI);24 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Nao Informado;28868;30738
2022447978;2022;4;30;6;22;11 AISP - Cascavel;QUEDAS DO IGUACU;BEIRA RIO;-25,45678085;-52,9098324;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);24 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Nao Informado;6366;30738
2022448204;2022;5;1;7;3;11 AISP - Cascavel;CATANDUVAS;ALTO ALEGRE;-25,19649325;-53,15370637;Crimes Violentos Letais Intencionais (CVLI);26 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;28870;10446
2022448204;2022;5;1;7;3;11 AISP - Cascavel;CATANDUVAS;ALTO ALEGRE;-25,19649325;-53,15370637;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);26 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;6368;10446
2022451284;2022;5;1;7;4;16 AISP - Paranavai;PARANAVAI;CENTRO;-23,08187948;-52,46240167;Crimes Violentos Letais Intencionais (CVLI);30 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;28871;91950
2022451284;2022;5;1;7;4;16 AISP - Paranavai;PARANAVAI;CENTRO;-23,08187948;-52,46240167;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);30 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;6369;91950
2022448360;2022;5;1;7;5;12 AISP - Foz do Iguacu;FOZ DO IGUACU;MARACANA;-25,54249328;-54,58710249;Crimes Violentos Letais Intencionais (CVLI);29 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;28873;285415
2022448360;2022;5;1;7;5;12 AISP - Foz do Iguacu;FOZ DO IGUACU;MARACANA;-25,54249328;-54,58710249;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);29 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;6371;285415
2022448758;2022;5;1;7;6;01 AISP - Curitiba;CURITIBA;TATUQUARA;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);15 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Heterossexual;27911;1773733
2022448758;2022;5;1;7;6;01 AISP - Curitiba;CURITIBA;TATUQUARA;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);15 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Heterossexual;5477;1773733
2022448660;2022;5;1;7;10;13 AISP - Toledo;JESUITAS;ZONA RURAL;-24,37724891;-53,38811488;Crimes Violentos Letais Intencionais (CVLI);20 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Nao Informado;28872;10506
2022448660;2022;5;1;7;10;13 AISP - Toledo;JESUITAS;ZONA RURAL;-24,37724891;-53,38811488;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);20 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Nao Informado;6370;10506
2022448891;2022;5;1;7;11;04 AISP - Ponta Grossa;PONTA GROSSA;BOA VISTA;-25,092547;-50,16144206;Crimes Violentos Letais Intencionais (CVLI);46 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;28874;358367
2022448891;2022;5;1;7;11;04 AISP - Ponta Grossa;PONTA GROSSA;BOA VISTA;-25,092547;-50,16144206;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);46 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;6372;358367
2022450058;2022;5;1;7;17;09 AISP - Pato Branco;PALMAS;PADRE PONCIANO;-26,48147252;-51,98877389;Crimes Violentos Letais Intencionais (CVLI);74 anos;60+ (Idoso);Masculino;Parda;Nao Informado;28875;48247
2022450058;2022;5;1;7;17;09 AISP - Pato Branco;PALMAS;PADRE PONCIANO;-26,48147252;-51,98877389;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);74 anos;60+ (Idoso);Masculino;Parda;Nao Informado;6373;48247
2022449866;2022;5;2;1;0;01 AISP - Curitiba;CURITIBA;CENTRO;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);32 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;28166;1773733
2022449866;2022;5;2;1;0;01 AISP - Curitiba;CURITIBA;CENTRO;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);32 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;5712;1773733
2022459149;2022;5;2;1;0;02 AISP - Sao Jose dos Pinhais;PINHAIS;PQ DAS NASCENTES;-25,44219789;-49,19919742;Crimes Violentos Letais Intencionais (CVLI);38 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;28877;127019
2022459149;2022;5;2;1;0;02 AISP - Sao Jose dos Pinhais;PINHAIS;PQ DAS NASCENTES;-25,44219789;-49,19919742;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);38 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;6375;127019
2022450346;2022;5;2;1;4;20 AISP - Londrina;LONDRINA;IDEAL;-23,312156;-51,16277342;Praticar Homicidio Culposo na Direcao de Veiculo;31 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;15999;555937
2022451503;2022;5;2;1;5;13 AISP - Toledo;MARECHAL CANDIDO RONDON;ZONA RURAL;-24,5592545;-54,06000782;Praticar Homicidio Culposo na Direcao de Veiculo;32 anos;25 ~ 59 anos (Adulto);Feminino;Nao Informado;Heterossexual;15997;55836
2022451503;2022;5;2;1;5;13 AISP - Toledo;MARECHAL CANDIDO RONDON;ZONA RURAL;-24,5592545;-54,06000782;Praticar Homicidio Culposo na Direcao de Veiculo;49 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Heterossexual;15993;55836
2022451503;2022;5;2;1;5;13 AISP - Toledo;MARECHAL CANDIDO RONDON;ZONA RURAL;-24,5592545;-54,06000782;Praticar Homicidio Culposo na Direcao de Veiculo;50 anos;25 ~ 59 anos (Adulto);Feminino;Nao Informado;Heterossexual;15996;55836
2022451503;2022;5;2;1;5;13 AISP - Toledo;MARECHAL CANDIDO RONDON;ZONA RURAL;-24,5592545;-54,06000782;Praticar Homicidio Culposo na Direcao de Veiculo;61 anos;60+ (Idoso);Feminino;Nao Informado;Heterossexual;15994;55836
2022451503;2022;5;2;1;5;13 AISP - Toledo;MARECHAL CANDIDO RONDON;ZONA RURAL;-24,5592545;-54,06000782;Praticar Homicidio Culposo na Direcao de Veiculo;69 anos;60+ (Idoso);Feminino;Nao Informado;Heterossexual;15995;55836
2022451503;2022;5;2;1;5;13 AISP - Toledo;MARECHAL CANDIDO RONDON;ZONA RURAL;-24,5592545;-54,06000782;Praticar Homicidio Culposo na Direcao de Veiculo;74 anos;60+ (Idoso);Masculino;Nao Informado;Heterossexual;15998;55836
2022451503;2022;5;2;1;5;13 AISP - Toledo;MARECHAL CANDIDO RONDON;ZONA RURAL;-24,5592545;-54,06000782;Praticar Homicidio Culposo na Direcao de Veiculo;78 anos;60+ (Idoso);Masculino;Nao Informado;Heterossexual;15992;55836
2022452107;2022;5;2;1;7;04 AISP - Ponta Grossa;PONTA GROSSA;NEVES;-25,092547;-50,16144206;Morte por Intervencao Legal de Agente do Estado - MILAE;29 anos;25 ~ 59 anos (Adulto);Masculino;Amarela;Nao Informado;20555;358367
2022452228;2022;5;2;1;10;01 AISP - Curitiba;CURITIBA;CAXIMBA;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);28 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;27910;1773733
2022452228;2022;5;2;1;10;01 AISP - Curitiba;CURITIBA;CAXIMBA;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);36 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;27909;1773733
2022452228;2022;5;2;1;10;01 AISP - Curitiba;CURITIBA;CAXIMBA;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);28 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;5476;1773733
2022452228;2022;5;2;1;10;01 AISP - Curitiba;CURITIBA;CAXIMBA;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);36 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;5475;1773733
2022455350;2022;5;2;1;18;08 AISP - Laranjeiras do Sul;CANTAGALO;CAMPO ALTO;-25,37431739;-52,12668763;Crimes Violentos Letais Intencionais (CVLI);54 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;28876;10933
2022455350;2022;5;2;1;18;08 AISP - Laranjeiras do Sul;CANTAGALO;CAMPO ALTO;-25,37431739;-52,12668763;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);54 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;6374;10933
2022517346;2022;5;3;2;3;03 AISP - Paranagu ;MORRETES;CENTRO;-25,47848168;-48,8315392;Crimes Violentos Letais Intencionais (CVLI);51 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;28878;18309
2022517346;2022;5;3;2;3;03 AISP - Paranagu ;MORRETES;CENTRO;-25,47848168;-48,8315392;Lesao Corporal com Resultado Morte;51 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;12578;18309
2022488598;2022;5;3;2;8;17 AISP - Maringa;FLORESTA;CENTRO;-23,61026714;-52,08308485;Praticar Homicidio Culposo na Direcao de Veiculo;82 anos;60+ (Idoso);Masculino;Branca;Nao Informado;16000;10458
2022462502;2022;5;3;2;13;10 AISP - Francisco Beltrao;SANTA IZABEL DO OESTE;ZONA RURAL;-25,81438122;-53,48361754;Crimes Violentos Letais Intencionais (CVLI);25 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;28879;14070
2022462502;2022;5;3;2;13;10 AISP - Francisco Beltrao;SANTA IZABEL DO OESTE;ZONA RURAL;-25,81438122;-53,48361754;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);25 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;6376;14070
2022481886;2022;5;3;2;14;17 AISP - Maringa;MARINGA;JD SAO SILVESTRE;-23,42228;-51,93988187;Praticar Homicidio Culposo na Direcao de Veiculo;22 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Nao Informado;16002;409657
2022459433;2022;5;3;2;20;11 AISP - Cascavel;CASCAVEL;SANTOS DUMONT;-24,9537975;-53,45972218;Praticar Homicidio Culposo na Direcao de Veiculo;50 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Nao Informado;16001;348051
2022461225;2022;5;3;2;20;17 AISP - Maringa;MANDAGUARI;ZONA RURAL;-23,517452;-51,68125209;Crimes Violentos Letais Intencionais (CVLI);33 anos;25 ~ 59 anos (Adulto);Masculino;Preta;Heterossexual;28880;36716
2022461225;2022;5;3;2;20;17 AISP - Maringa;MANDAGUARI;ZONA RURAL;-23,517452;-51,68125209;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);33 anos;25 ~ 59 anos (Adulto);Masculino;Preta;Heterossexual;6377;36716
2022459712;2022;5;4;3;1;20 AISP - Londrina;LONDRINA;PQ DAS INDUSTRIAS;-23,312156;-51,16277342;Morte por Intervencao Legal de Agente do Estado - MILAE;44 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;20364;555937
2022459726;2022;5;4;3;3;20 AISP - Londrina;IBIPORA;ZONA RURAL;-23,26933148;-51,05803367;Crimes Violentos Letais Intencionais (CVLI);48 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;28882;51603
2022459726;2022;5;4;3;3;20 AISP - Londrina;IBIPORA;ZONA RURAL;-23,26933148;-51,05803367;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);48 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;6379;51603
2022461512;2022;5;4;3;6;01 AISP - Curitiba;CURITIBA;CAJURU;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);32 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;27908;1773733
2022461512;2022;5;4;3;6;01 AISP - Curitiba;CURITIBA;CAJURU;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);32 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;5474;1773733
2022464321;2022;5;4;3;9;04 AISP - Ponta Grossa;ARAPOTI;CALOGERAS;-24,14656917;-49,8248285;Praticar Homicidio Culposo na Direcao de Veiculo;43 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Heterossexual;16003;25777
2022462635;2022;5;4;3;16;10 AISP - Francisco Beltrao;REALEZA;CENTRO;-25,76257995;-53,53257436;Crimes Violentos Letais Intencionais (CVLI);58 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;28881;19247
2022462635;2022;5;4;3;16;10 AISP - Francisco Beltrao;REALEZA;CENTRO;-25,76257995;-53,53257436;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);58 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;6378;19247
2022464002;2022;5;4;3;23;01 AISP - Curitiba;CURITIBA;FAZENDINHA;-25,432956;-49,27184789;Morte por Intervencao Legal de Agente do Estado - MILAE;25 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;20715;1773733
2022464002;2022;5;4;3;23;01 AISP - Curitiba;CURITIBA;FAZENDINHA;-25,432956;-49,27184789;Morte por Intervencao Legal de Agente do Estado - MILAE;27 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;20714;1773733
2022465576;2022;5;5;4;10;01 AISP - Curitiba;CURITIBA;PAROLIN;-25,432956;-49,27184789;Morte por Intervencao Legal de Agente do Estado - MILAE;24 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Nao Informado;20717;1773733
2022465576;2022;5;5;4;10;01 AISP - Curitiba;CURITIBA;PAROLIN;-25,432956;-49,27184789;Morte por Intervencao Legal de Agente do Estado - MILAE;24 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Nao Informado;20718;1773733
2022465576;2022;5;5;4;10;01 AISP - Curitiba;CURITIBA;PAROLIN;-25,432956;-49,27184789;Morte por Intervencao Legal de Agente do Estado - MILAE;28 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;20716;1773733
2022465641;2022;5;5;4;11;20 AISP - Londrina;LONDRINA;PARIGOT DE SOUZA;-23,312156;-51,16277342;Crimes Violentos Letais Intencionais (CVLI);37 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;28883;555937
2022465641;2022;5;5;4;11;20 AISP - Londrina;LONDRINA;PARIGOT DE SOUZA;-23,312156;-51,16277342;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);37 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;6380;555937
2022467433;2022;5;5;4;13;17 AISP - Maringa;MARINGA;JD DIAS;-23,42228;-51,93988187;Crimes Violentos Letais Intencionais (CVLI);31 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;28884;409657
2022467433;2022;5;5;4;13;17 AISP - Maringa;MARINGA;JD DIAS;-23,42228;-51,93988187;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);31 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;6381;409657
2022468169;2022;5;5;4;19;18 AISP - Apucarana;APUCARANA;DISTRITO PIRAPO;-23,55159299;-51,45998514;Praticar Homicidio Culposo na Direcao de Veiculo;54 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Nao Informado;16004;130134
